"sku","product_name","product_url","price","oem_no","fitment_raw","description","uom","finish","manufacturer","origin","catalog_pages","replacement_items","tech_note","extra_attributes","source","error"
"48-1167","","","","","","","","","","","","","","","not_found",""
"48-1175","1971-1984 Shovelhead Product Guide","https://www2.vtwinmfg.com/1971-1980-fx-fxe-1970-1977-flh-service-and-parts-manual.html","$35.54","","FL 1966-1984 | FX 1971-1984","Shovelhead product guide for 1971-1984 FX and 1966-1984 FL models. Includes parts, service and Dope sections. This comprehensive Shovelhead repair, parts and product reference guide includes V-Twin #48-0477, service manual and the V-Twin #48-1382, parts book. Shop book includes service, parts and dealer tips for the models and years that are listed.                                                                                                                                                                                                                                                                   *NOTE: A majority of the content is for FLH models, but most applies to FX-FXE and FLH models. Some information will apply to late rmodel Shovelheads, FL and FX models. ISBN: 978-1-971704-01-2.","1 - EA","","V-Twin","USA","1286","","","","product_page",""
"48-1187","","","","","","","","","","","","","","","not_found",""
"48-1188","","","","","","","","","","","","","","","not_found",""
"48-1196","","","","","","","","","","","","","","","not_found",""
"48-1197","Wyatt Gatling Saddlebag Face Plate Insert","https://www2.vtwinmfg.com/wyatt-gatling-saddlebag-face-plate-insert.html","$32.18","","FLT 1993-2013","Flame insert set for Touring saddlebag latch covers replace reflectors. Will replace reflectors on stock latch covers. Order latch covers separately. Face plate is metal and includes an adhesive strip that is located on the back.","1 - SET","","V-Twin","Imported","13","","Suggested to use with #49-0883 Wyatt Gatling Saddlebag Face Plate.","","product_page",""
"48-1203","Sissy Bar Insert 4"" Middle Finger","https://www2.vtwinmfg.com/sissy-bar-insert-4-middle-finger.html","$39.69","","All models","Sissy bar insert features silver patina finish and 4"" middle finger design. Features a single 5/16""x18 mount stud. Mounts in 5/18"" sissy bar cross bar, installer must drill 5/16"" hole for installation.","1 - EA","","V-Twin","Imported","20","","","","product_page",""
"48-1242","""The Motorcycle Industry In New York State"" Book","https://www2.vtwinmfg.com/the-motorcycle-industry-in-new-york-state-book.html","$33.52","","All","This book contains detailed history of motorcycle manufacturing in New York. Covering over a century of inventors, builders, and manufacturers.","1 - EA","","","USA","1284","","","","product_page",""
"48-1247","Knucklehead Keychain","https://www2.vtwinmfg.com/knucklehead-keychain.html","$37.14","","All","Keychain with detailed multi-piece, take apart style, Knucklehead engine design is 2"" tall and heavy!","1 - EA","","V-Twin","Imported","1341","","","","product_page",""
"48-1271","Flat Head Parts Book Set","https://www2.vtwinmfg.com/flat-head-parts-book-set.html","$140.15","","K 1954-1956 | XL 1957-1965 | FL 1941-1958 | EL 1936-1940 | JD 1926-1939 | UL 1937-1948 | WL 1940-1954 | G 1958-1973","Flat head shop parts book series includes 10 books. This series features the following books: Spare Parts Book for 1941-1954 Side Valve Models, Spare Parts Book for 1936-1948 Knucklehead and Flathead, Spare Parts Book for 1949-1957 Panhead, Spare Parts Book for 1958-1968 Big Twin, Spare Parts Book for 1940-1952, Spare Parts Book for 1926-1939, Servi-Car Parts Book, and Spare Parts Book for 1954-1965 XL.  **NOTE: Product May Not Be Returned.","1 - SET","","V-Twin","USA","1285","48-0309 - 1947-1957 UL-FL SV Knucklehead Spare Parts Book 48-0323 - Knucklehead and Flathead Spare Parts Manual 48-0313 - 1958-1965 FLH Parts Manual 48-0314 - Spare Parts Book for 1949-1957 Panhead 48-0304 - 45 WL/G 1940-1952 Spare Par","","","product_page",""
"48-1311","","","","","","","","","","","","","","","not_found",""
"48-1323","Skull with Wings Medallion Set","https://www2.vtwinmfg.com/skull-with-wings-medallion-set.html","$21.98","","All","Set includes the mount stud for mounting medallions to the license plate.","1 - SET","","V-Twin","Imported","1032","","","{""Measurements"": ""Height: 1\"" Width: 3\"""", ""Height: 1\"""": ""Width: 3\""""}","product_page",""
"48-1324","","","","","","","","","","","","","","","not_found",""
"48-1326","","","","","","","","","","","","","","","not_found",""
"48-1327","","","","","","","","","","","","","","","not_found",""
"48-1329","","","","","","","","","","","","","","","not_found",""
"48-1331","Dope Style Reference Guide","https://www2.vtwinmfg.com/v-twin-knucklehead-parts-dope-reference-guide.html","$16.09","","FL 1941-1965 | EL 1936-1952","Dope style reference guide for 100% V-Twin restoration components and linkert tips for 1936-47 Knuckleheads is volume #2. **NOTE Product May Not Be Returned.","1 - EA","","V-Twin","USA","532","This Item is not available. Please use an Alternate Item 48-0489 - VT Knucklehead Service and Parts Manual","","","product_page",""
"48-1333","Replica V-Twin Shield Patch","https://www2.vtwinmfg.com/replica-v-twin-shield-patch.html","$17.67","","All","Replica V-Twin shield patches can be easily ironed or sewn on. Set of two. **NOTE: When using an electric iron to apply the patches to clothing, NEVER use steam. Patch may be sewn on after being attached with it's adhesive.","1 - SET","","V-Twin","Imported","1339","","","{""Measurements"": ""Width: 2.2\"" Height: 2.5\"""", ""Width: 2.2\"""": ""Height: 2.5\""""}","product_page",""
"48-1334","","","","","","","","","","","","","","","not_found",""
"48-1335","V-Twin Product Sign Patches","https://www2.vtwinmfg.com/v-twin-product-sign-patches.html","$17.67","","All","V-Twin product sign patches can be easily ironed or sewn on. Sold in a pair. Set of two. **NOTE: When using an electric iron to apply the patches to clothing, NEVER use steam. Patch may be sewn on after being attached with it's adhesive.","1 - SET","","V-Twin","Imported","1339","48-1783 - Square V-Twin MFG Patches 48-1361 - V-Twin MFG Square Patches","","{""Measurements"": ""Width: 3.25\"" Height: 3.25\"""", ""Width: 3.25\"""": ""Height: 3.25\""""}","product_page",""
"48-1336","","","","","","","","","","","","","","","not_found",""
"48-1337","","","","","","","","","","","","","","","not_found",""
"48-1338","","","","","","","","","","","","","","","not_found",""
"48-1339","""Pope"" Patches","https://www2.vtwinmfg.com/pope-patches.html","$14.27","","All","Patches can be easily ironed or sewn on. Sold in a pair. Set of two. **NOTE: When using an electric iron to apply the patches to clothing, NEVER use steam. Patch may be sewn on after being attached with it's adhesive.","1 - SET","","V-Twin","Imported","1339","","","","product_page",""
"48-1340","","","","","","","","","","","","","","","not_found",""
"50-0075","","","","","","","","","","","","","","","not_found",""
"48-1341","","","","","","","","","","","","","","","not_found",""
"48-1342","","","","","","","","","","","","","","","not_found",""
"48-1343","","","","","","","","","","","","","","","not_found",""
"48-1346","","","","","","","","","","","","","","","not_found",""
"48-1347","","","","","","","","","","","","","","","not_found",""
"48-1348","","","","","","","","","","","","","","","not_found",""
"48-1349","","","","","","","","","","","","","","","not_found",""
"48-1350","","","","","","","","","","","","","","","not_found",""
"48-1356","Bruce Palmer Restoration Manual Set","https://www2.vtwinmfg.com/2014-bruce-palmer-restoration-manual.html","$224.16","","All models","3rd Edition two volume one and two set is an updated version of ""How to Restore Your Harley"" written by Bruce Palmer III. There is a total of 1220 pages between these two books! Covers Overhead Valve models and 1937-1965 models, with a 1936 details section, a 1965 details section, an index in both volumes, DC linkert cover, 12 volt electrics and more.                                                                                                                                                                                                                                                                             **NOTE: Product May Not Be Returned.","1 - SET","","DP Publications","USA","1284","","","","product_page",""
"48-1357","","","","","","","","","","","","","","","not_found",""
"48-1359","Stewart Warner Patches","https://www2.vtwinmfg.com/stewart-warner-patches.html","$10.67","","All","Stewart Warner patches can easily be ironed or sewn on. Set of two. **NOTE: When using an electric iron to apply the patches to clothing, NEVER use steam. Patch may be sewn on after being attached with it's adhesive.","1 - SET","","V-Twin","Imported","1339","","","{""Measurements"": ""Length: 5.5\"" Width: 3.7\"""", ""Length: 5.5\"""": ""Width: 3.7\""""}","product_page",""
"48-1360","","","","","","","","","","","","","","","not_found",""
"48-1362","Newburgh Illuminated 2014 Patch Set","https://www2.vtwinmfg.com/newburgh-illuminated-2014-patch-set.html","$16.47","","All","Newburgh Illuminated patches for 2014 can be easily ironed or sewn on. Set of two. **NOTE: When using an electric iron to apply the patches to clothing, NEVER use steam. Patch may be sewn on after being attached with it's adhesive.","1 - SET","","V-Twin","Imported","","","","{""Measurements"": ""Width: 1.75\"" Length: 1.75\"""", ""Width: 1.75\"""": ""Length: 1.75\""""}","product_page",""
"48-1366","61"" Power Plus Motor Model","https://www2.vtwinmfg.com/61-power-plus-motor-model.html","$77.89","","All","61"" power plus 1000cc 1915-1920 motor model featuring cast pewter construction on a wooden display base. To complete this detailed model, 22 pieces used.                                                                                                                                                                                                                                                                                                                                                                                                                                                                    *NOTE: Pewter type metal.","1 - EA","","V-Twin","Imported","1340","","","","product_page",""
"48-1369","V-Twin Metal Box","https://www2.vtwinmfg.com/v-twin-metal-box-1.html","$14.07","","All models","Metal box for 2014 pewter motor models. Measures 69mm x 69mm x 65mm.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        *NOTE: Pewter type metal.","1 - EA","","V-Twin","Imported","1343","","","{""Measurements"": ""Width: 89mm Length: 89mm Height: 98mm"", ""Width: 89mm"": ""Length: 89mm""}","product_page",""
"48-1370","Motor Lapel Pin Gift Set","https://www2.vtwinmfg.com/motor-lapel-pin-gift-set.html","$37.71","","All","Five piece solid cast pewter lapel pin ensemble. Features Panhead, Knucklehead, Flathead, Shovelhead, and Evolution pins. *NOTE: Pewter type metal.","1 - KIT","","V-Twin","Imported","1340","","","","product_page",""
"48-1372","V-Twin Metal Box","https://www2.vtwinmfg.com/v-twin-metal-box-2.html","$16.47","","All models","Metal box fits various products or pocket change! Measures 89mm x 89mm x 98mm.","1 - EA","","V-Twin","Imported","1340","","","","product_page",""
"48-1375","Knucklehead Motorcycle Gift Set","https://www2.vtwinmfg.com/knucklehead-motorcycle-gift-set.html","$88.72","","All","Knucklehead gift set includes a motor model, keychain, lapel pin, belt buckles and patches that can be ironed or sewn on. Sold as a 6 piece set. *NOTE: When using an electric iron to apply the patches to clothing, NEVER use steam. Patch can be sewn on after being attached with it's adhesive.","1 - KIT","","V-Twin","Imported","530","","","","product_page",""
