row_id,catalog_source,source_page,section,fits_raw,hd_model_code,year_start,year_end,note,cable_type,variant,sku,sku_nodash,oem_number,length,elbow_or_adjuster,travel,cruise_ready,catalog_unified_id,catalog_unified_name,already_has_oem
955,fatbook_2026,1471,SOFTAIL,For 12-17 FLS,FLS,2012,2017,,clutch,braided,0652-1481,06521481,38664-07,"62 11/16""","31 1/2""","3 1/8""",,14393,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
956,fatbook_2026,1471,SOFTAIL,For 12-17 FLS,FLS,2012,2017,,clutch,black_vinyl,0652-1426,06521426,38664-07,"62 11/16""","31 1/2""","3 1/8""",,14301,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
957,fatbook_2026,1471,SOFTAIL,For 07-17 FLSTC,FLSTC,2007,2017,,clutch,braided,0652-1482,06521482,38666-07,"64 11/16""","31 1/2""","3 1/8""",,30324,"High-Efficiency Braided Stainless Steel Clutch Cable - 64-11/16""",no
958,fatbook_2026,1471,SOFTAIL,For 07-17 FLSTC,FLSTC,2007,2017,,clutch,black_vinyl,0652-1427,06521427,38666-07,"64 11/16""","31 1/2""","3 1/8""",,14344,"High-Efficiency Black Vinyl Clutch Cable - 64-11/16""",no
959,fatbook_2026,1471,SOFTAIL,For 00-06 FLSTC/I,FLSTC/I,2000,2006,,clutch,braided,0652-1471,06521471,38666-00,"64 7/16""","32 15/16""","2 13/16""",,14391,"High-Efficiency Braided Stainless Steel Clutch Cable - 64-7/16""",no
960,fatbook_2026,1471,SOFTAIL,For 00-06 FLSTC/I,FLSTC/I,2000,2006,,clutch,black_vinyl,0652-1416,06521416,38666-00,"64 7/16""","32 15/16""","2 13/16""",,29836,"High-Efficiency Black Vinyl Clutch Cable - 64-7/16""",no
961,fatbook_2026,1471,SOFTAIL,For 06 FLST/I,FLST/I,2006,2006,,clutch,braided,0652-1471,06521471,38666-00,"64 7/16""","32 15/16""","2 13/16""",,14391,"High-Efficiency Braided Stainless Steel Clutch Cable - 64-7/16""",no
962,fatbook_2026,1471,SOFTAIL,For 06 FLST/I,FLST/I,2006,2006,,clutch,black_vinyl,0652-1416,06521416,38666-00,"64 7/16""","32 15/16""","2 13/16""",,29836,"High-Efficiency Black Vinyl Clutch Cable - 64-7/16""",no
963,fatbook_2026,1471,SOFTAIL,For 10-17 FLSTFB,FLSTFB,2010,2017,,clutch,braided,0652-1481,06521481,38664-07,"64 11/16""","31 1/2""","3 1/8""",,14393,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
964,fatbook_2026,1471,SOFTAIL,For 10-17 FLSTFB,FLSTFB,2010,2017,,clutch,black_vinyl,0652-1426,06521426,38664-07,"64 11/16""","31 1/2""","3 1/8""",,14301,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
965,fatbook_2026,1471,SOFTAIL,For 07-13 FLSTF,FLSTF,2007,2013,,clutch,braided,0652-1481,06521481,38666-07,"62 11/16""","31 1/2""","3 1/8""",,14393,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
966,fatbook_2026,1471,SOFTAIL,For 07-13 FLSTF,FLSTF,2007,2013,,clutch,black_vinyl,0652-1426,06521426,38666-07,"62 11/16""","31 1/2""","3 1/8""",,14301,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
967,fatbook_2026,1471,SOFTAIL,For 00-06 FLSTF/I,FLSTF/I,2000,2006,,clutch,braided,0652-1471,06521471,38666-00,"64 7/16""","32 15/16""","2 13/16""",,14391,"High-Efficiency Braided Stainless Steel Clutch Cable - 64-7/16""",no
968,fatbook_2026,1471,SOFTAIL,For 00-06 FLSTF/I,FLSTF/I,2000,2006,,clutch,black_vinyl,0652-1416,06521416,38666-00,"64 7/16""","32 15/16""","2 13/16""",,29836,"High-Efficiency Black Vinyl Clutch Cable - 64-7/16""",no
969,fatbook_2026,1471,SOFTAIL,For 07-17 FLSTN,FLSTN,2007,2017,,clutch,braided,0652-1481,06521481,38664-07,"62 11/16""","31 1/2""","3 1/8""",,14393,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
970,fatbook_2026,1471,SOFTAIL,For 07-17 FLSTN,FLSTN,2007,2017,,clutch,black_vinyl,0652-1426,06521426,38664-07,"62 11/16""","31 1/2""","3 1/8""",,14301,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
971,fatbook_2026,1471,SOFTAIL,For 05-06 FLSTN,FLSTN,2005,2006,,clutch,braided,0652-1442,06521442,38664-00,"62 11/16""","32 15/16""","2 13/16""",,14306,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
972,fatbook_2026,1471,SOFTAIL,For 05-06 FLSTN,FLSTN,2005,2006,,clutch,black_vinyl,0652-1387,06521387,38664-00,"62 11/16""","32 15/16""","2 13/16""",,30194,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
973,fatbook_2026,1471,SOFTAIL,For 08-11 FLSTSB,FLSTSB,2008,2011,,clutch,braided,0652-1482,06521482,38666-07,"64 11/16""","31 1/2""","3 1/8""",,30324,"High-Efficiency Braided Stainless Steel Clutch Cable - 64-11/16""",no
974,fatbook_2026,1471,SOFTAIL,For 08-11 FLSTSB,FLSTSB,2008,2011,,clutch,black_vinyl,0652-1427,06521427,38666-07,"64 11/16""","31 1/2""","3 1/8""",,14344,"High-Efficiency Black Vinyl Clutch Cable - 64-11/16""",no
975,fatbook_2026,1471,SOFTAIL,For 00-06 FLSTS/I,FLSTS/I,2000,2006,,clutch,braided,0652-1471,06521471,38666-00,"64 7/16""","32 15/16""","2 13/16""",,14391,"High-Efficiency Braided Stainless Steel Clutch Cable - 64-7/16""",no
976,fatbook_2026,1471,SOFTAIL,For 00-06 FLSTS/I,FLSTS/I,2000,2006,,clutch,black_vinyl,0652-1416,06521416,38666-00,"64 7/16""","32 15/16""","2 13/16""",,29836,"High-Efficiency Black Vinyl Clutch Cable - 64-7/16""",no
977,fatbook_2026,1471,DYNA,For 12-16 FLD,FLD,2012,2016,,clutch,braided,0652-1482,06521482,38666-07,"64 11/16""","31 1/2""","3 1/8""",,30324,"High-Efficiency Braided Stainless Steel Clutch Cable - 64-11/16""",no
978,fatbook_2026,1471,DYNA,For 12-16 FLD,FLD,2012,2016,,clutch,black_vinyl,0652-1427,06521427,38666-07,"64 11/16""","31 1/2""","3 1/8""",,14344,"High-Efficiency Black Vinyl Clutch Cable - 64-11/16""",no
979,fatbook_2026,1471,DYNA,For 06-10 FXD,FXD,2006,2010,,clutch,braided,0652-1482,06521482,38666-07,"64 11/16""","31 1/2""","3 1/8""",,30324,"High-Efficiency Braided Stainless Steel Clutch Cable - 64-11/16""",no
980,fatbook_2026,1471,DYNA,For 06-10 FXD,FXD,2006,2010,,clutch,black_vinyl,0652-1427,06521427,38666-07,"64 11/16""","31 1/2""","3 1/8""",,14344,"High-Efficiency Black Vinyl Clutch Cable - 64-11/16""",no
981,fatbook_2026,1471,DYNA,For 00-05 FXD/X,FXD/X,2000,2005,,clutch,braided,0652-1471,06521471,38666-00,"64 7/16""","32 15/16""","2 13/16""",,14391,"High-Efficiency Braided Stainless Steel Clutch Cable - 64-7/16""",no
982,fatbook_2026,1471,DYNA,For 00-05 FXD/X,FXD/X,2000,2005,,clutch,black_vinyl,0652-1416,06521416,38666-00,"64 7/16""","32 15/16""","2 13/16""",,29836,"High-Efficiency Black Vinyl Clutch Cable - 64-7/16""",no
983,fatbook_2026,1471,DYNA,For 99 FXD,FXD,1999,1999,,clutch,braided,0652-1456,06521456,38602-92,"68 11/16""","32 15/16""","2 13/16""",,14350,"High-Efficiency Braided Stainless Steel Clutch Cable - 68-11/16""",no
984,fatbook_2026,1471,DYNA,For 99 FXD,FXD,1999,1999,,clutch,black_vinyl,0652-1401,06521401,38602-92,"68 11/16""","32 15/16""","2 13/16""",,18094,"High-Efficiency Black Vinyl Clutch Cable - 68-11/16""",no
985,fatbook_2026,1471,DYNA,For 06-14 FXDC,FXDC,2006,2014,,clutch,braided,0652-1482,06521482,38666-07,"64 11/16""","31 1/2""","3 1/8""",,30324,"High-Efficiency Braided Stainless Steel Clutch Cable - 64-11/16""",no
986,fatbook_2026,1471,DYNA,For 06-14 FXDC,FXDC,2006,2014,,clutch,black_vinyl,0652-1427,06521427,38666-07,"64 11/16""","31 1/2""","3 1/8""",,14344,"High-Efficiency Black Vinyl Clutch Cable - 64-11/16""",no
987,fatbook_2026,1471,DYNA,For 00-05 FXDX/T,FXDX/T,2000,2005,,clutch,braided,0652-1471,06521471,38666-00,"64 7/16""","32 15/16""","2 13/16""",,14391,"High-Efficiency Braided Stainless Steel Clutch Cable - 64-7/16""",no
988,fatbook_2026,1471,DYNA,For 00-05 FXDX/T,FXDX/T,2000,2005,,clutch,black_vinyl,0652-1416,06521416,38666-00,"64 7/16""","32 15/16""","2 13/16""",,29836,"High-Efficiency Black Vinyl Clutch Cable - 64-7/16""",no
989,fatbook_2026,1471,DYNA,For 06-17 FXDB w/ mini base apes,FXDB w/ mini base apes,2006,2017,,clutch,braided,0652-1484,06521484,38789-06A,"68 11/16""","31 1/2""","3 1/8""",,30325,"High-Efficiency Braided Stainless Steel Clutch Cable - 68-11/16""",no
990,fatbook_2026,1471,DYNA,For 06-17 FXDB w/ mini base apes,FXDB w/ mini base apes,2006,2017,,clutch,black_vinyl,0652-1429,06521429,38789-06A,"68 11/16""","31 1/2""","3 1/8""",,14164,"High-Efficiency Black Vinyl Clutch Cable - 68-11/16""",no
991,fatbook_2026,1471,DYNA,For 01-02 FXDWG CVO,FXDWG CVO,2001,2002,,clutch,braided,0652-1471,06521471,38666-00,"64 7/16""","32 15/16""","2 13/16""",,14391,"High-Efficiency Braided Stainless Steel Clutch Cable - 64-7/16""",no
992,fatbook_2026,1471,DYNA,For 01-02 FXDWG CVO,FXDWG CVO,2001,2002,,clutch,black_vinyl,0652-1416,06521416,38666-00,"64 7/16""","32 15/16""","2 13/16""",,29836,"High-Efficiency Black Vinyl Clutch Cable - 64-7/16""",no
993,fatbook_2026,1471,DYNA,For 14-17 FXDL,FXDL,2014,2017,,clutch,braided,0652-1484,06521484,38789-06A,"68 11/16""","32 15/16""","2 13/16""",,30325,"High-Efficiency Braided Stainless Steel Clutch Cable - 68-11/16""",no
994,fatbook_2026,1471,DYNA,For 14-17 FXDL,FXDL,2014,2017,,clutch,black_vinyl,0652-1429,06521429,38789-06A,"68 11/16""","32 15/16""","2 13/16""",,14164,"High-Efficiency Black Vinyl Clutch Cable - 68-11/16""",no
995,fatbook_2026,1471,DYNA,For 06-08 FXDL,FXDL,2006,2008,,clutch,braided,0652-1483,06521483,38788-06A,"66 11/16""","31 1/2""","3 1/8""",,14356,"High-Efficiency Braided Stainless Steel Clutch Cable - 66-11/16""",no
996,fatbook_2026,1471,DYNA,For 06-08 FXDL,FXDL,2006,2008,,clutch,black_vinyl,0652-1428,06521428,38788-06A,"66 11/16""","31 1/2""","3 1/8""",,14345,"High-Efficiency Black Vinyl Clutch Cable - 66-11/16""",no
997,fatbook_2026,1471,DYNA,For 01-05 FXDL,FXDL,2001,2005,,clutch,braided,0652-1471,06521471,38666-00,"64 7/16""","32 15/16""","2 13/16""",,14391,"High-Efficiency Braided Stainless Steel Clutch Cable - 64-7/16""",no
998,fatbook_2026,1471,DYNA,For 01-05 FXDL,FXDL,2001,2005,,clutch,black_vinyl,0652-1416,06521416,38666-00,"64 7/16""","32 15/16""","2 13/16""",,29836,"High-Efficiency Black Vinyl Clutch Cable - 64-7/16""",no
999,fatbook_2026,1471,DYNA,For 00 FXDL,FXDL,2000,2000,,clutch,braided,0652-1456,06521456,38602-92,"68 11/16""","32 15/16""","2 13/16""",,14350,"High-Efficiency Braided Stainless Steel Clutch Cable - 68-11/16""",no
1000,fatbook_2026,1471,DYNA,For 00 FXDL,FXDL,2000,2000,,clutch,black_vinyl,0652-1401,06521401,38602-92,"68 11/16""","32 15/16""","2 13/16""",,18094,"High-Efficiency Black Vinyl Clutch Cable - 68-11/16""",no
1001,fatbook_2026,1471,DYNA,For 99-00 FXDS CONV,FXDS CONV,1999,2000,,clutch,braided,0652-1456,06521456,38602-92,"68 11/16""","32 15/16""","2 13/16""",,14350,"High-Efficiency Braided Stainless Steel Clutch Cable - 68-11/16""",no
1002,fatbook_2026,1471,DYNA,For 99-00 FXDS CONV,FXDS CONV,1999,2000,,clutch,black_vinyl,0652-1401,06521401,38602-92,"68 11/16""","32 15/16""","2 13/16""",,18094,"High-Efficiency Black Vinyl Clutch Cable - 68-11/16""",no
1003,fatbook_2026,1471,DYNA,For 10-17 FXDWG,FXDWG,2010,2017,,clutch,braided,0652-1484,06521484,38789-06A,"68 11/16""","31 1/2""","3 1/8""",,30325,"High-Efficiency Braided Stainless Steel Clutch Cable - 68-11/16""",no
1004,fatbook_2026,1471,DYNA,For 10-17 FXDWG,FXDWG,2010,2017,,clutch,black_vinyl,0652-1429,06521429,38789-06A,"68 11/16""","31 1/2""","3 1/8""",,14164,"High-Efficiency Black Vinyl Clutch Cable - 68-11/16""",no
1005,fatbook_2026,1471,DYNA,For 06-08 FXDWG,FXDWG,2006,2008,,clutch,braided,0652-1484,06521484,38789-06A,"68 11/16""","31 1/2""","3 1/8""",,30325,"High-Efficiency Braided Stainless Steel Clutch Cable - 68-11/16""",no
1006,fatbook_2026,1471,DYNA,For 06-08 FXDWG,FXDWG,2006,2008,,clutch,black_vinyl,0652-1429,06521429,38789-06A,"68 11/16""","31 1/2""","3 1/8""",,14164,"High-Efficiency Black Vinyl Clutch Cable - 68-11/16""",no
1007,fatbook_2026,1471,DYNA,For 00-05 FXDWG,FXDWG,2000,2005,,clutch,braided,0652-1456,06521456,38661-00,"68 11/16""","32 15/16""","2 13/16""",,14350,"High-Efficiency Braided Stainless Steel Clutch Cable - 68-11/16""",no
1008,fatbook_2026,1471,DYNA,For 00-05 FXDWG,FXDWG,2000,2005,,clutch,black_vinyl,0652-1401,06521401,38661-00,"68 11/16""","32 15/16""","2 13/16""",,18094,"High-Efficiency Black Vinyl Clutch Cable - 68-11/16""",no
1009,fatbook_2026,1471,DYNA,For 99 FXDWG,FXDWG,1999,1999,,clutch,braided,0652-1456,06521456,38602-92,"68 11/16""","32 15/16""","2 13/16""",,14350,"High-Efficiency Braided Stainless Steel Clutch Cable - 68-11/16""",no
1010,fatbook_2026,1471,DYNA,For 99 FXDWG,FXDWG,1999,1999,,clutch,black_vinyl,0652-1401,06521401,38602-92,"68 11/16""","32 15/16""","2 13/16""",,18094,"High-Efficiency Black Vinyl Clutch Cable - 68-11/16""",no
1011,fatbook_2026,1471,DYNA,For 06 FXD35,FXD35,2006,2006,,clutch,braided,0652-1483,06521483,38787-06,"66 11/16""","31 1/2""","3 1/8""",,14356,"High-Efficiency Braided Stainless Steel Clutch Cable - 66-11/16""",no
1012,fatbook_2026,1471,DYNA,For 06 FXD35,FXD35,2006,2006,,clutch,black_vinyl,0652-1428,06521428,38787-06,"66 11/16""","31 1/2""","3 1/8""",,14345,"High-Efficiency Black Vinyl Clutch Cable - 66-11/16""",no
1013,fatbook_2026,1471,XL,For 04-09 XL883,XL883,2004,2009,,clutch,braided,0652-1475,06521475,38699-04,"54 3/4""","23 9/16""","2 13/16""",,30221,"High-Efficiency Braided Stainless Steel Clutch Cable - 54-3/4""",no
1014,fatbook_2026,1471,XL,For 04-09 XL883,XL883,2004,2009,,clutch,black_vinyl,0652-1420,06521420,38699-04,"54 3/4""","23 9/16""","2 13/16""",,8099,"High-Efficiency Black Vinyl Clutch Cable - 54-3/4""",no
1015,fatbook_2026,1471,XL,For 05-20 XL883L,XL883L,2005,2020,,clutch,braided,0652-1476,06521476,38702-05,"57 1/4""","25 7/16""","2 13/16""",,14392,"High-Efficiency Braided Stainless Steel Clutch Cable - 57-1/4""",no
1016,fatbook_2026,1471,XL,For 05-20 XL883L,XL883L,2005,2020,,clutch,black_vinyl,0652-1421,06521421,38702-05,"57 1/4""","25 7/16""","2 13/16""",,18097,"High-Efficiency Black Vinyl Clutch Cable - 57-1/4""",no
1017,fatbook_2026,1471,XL,For 06-11 XL1200L,XL1200L,2006,2011,,clutch,braided,0652-1476,06521476,38702-05A,"57 1/4""","25 7/16""","2 13/16""",,14392,"High-Efficiency Braided Stainless Steel Clutch Cable - 57-1/4""",no
1018,fatbook_2026,1471,XL,For 06-11 XL1200L,XL1200L,2006,2011,,clutch,black_vinyl,0652-1421,06521421,38702-05A,"57 1/4""","25 7/16""","2 13/16""",,18097,"High-Efficiency Black Vinyl Clutch Cable - 57-1/4""",no
1019,fatbook_2026,1471,XL,For 86-03 XLH883 Std.,XLH883 Std.,1986,2003,,clutch,braided,0652-1445,06521445,38619-86A,"52 3/4""","23 9/16""","2 9/16""",,18095,"High-Efficiency Braided Stainless Steel Clutch Cable - 52-3/4""",no
1020,fatbook_2026,1471,XL,For 86-03 XLH883 Std.,XLH883 Std.,1986,2003,,clutch,black_vinyl,0652-1390,06521390,38619-86A,"52 3/4""","23 9/16""","2 9/16""",,2330,"High-Efficiency Black Vinyl Clutch Cable - 52-3/4""",no
1021,fatbook_2026,1471,XL,For 87-91 XLH883 Deluxe,XLH883 Deluxe,1987,1991,,clutch,braided,0652-1445,06521445,38619-89A,"52 3/4""","23 9/16""","2 9/16""",,18095,"High-Efficiency Braided Stainless Steel Clutch Cable - 52-3/4""",no
1022,fatbook_2026,1471,XL,For 87-91 XLH883 Deluxe,XLH883 Deluxe,1987,1991,,clutch,black_vinyl,0652-1390,06521390,38619-89A,"52 3/4""","23 9/16""","2 9/16""",,2330,"High-Efficiency Black Vinyl Clutch Cable - 52-3/4""",no
1023,fatbook_2026,1471,XL,For 04-10 XL883C,XL883C,2004,2010,,clutch,braided,0652-1475,06521475,38699-04,"54 3/4""","23 9/16""","2 13/16""",,30221,"High-Efficiency Braided Stainless Steel Clutch Cable - 54-3/4""",no
1024,fatbook_2026,1471,XL,For 04-10 XL883C,XL883C,2004,2010,,clutch,black_vinyl,0652-1420,06521420,38699-04,"54 3/4""","23 9/16""","2 13/16""",,8099,"High-Efficiency Black Vinyl Clutch Cable - 54-3/4""",no
1025,fatbook_2026,1471,XL,For 00-03 XL883C,XL883C,2000,2003,,clutch,braided,0652-1445,06521445,38663-00,"52 3/4""","23 9/16""","2 9/16""",,18095,"High-Efficiency Braided Stainless Steel Clutch Cable - 52-3/4""",no
1026,fatbook_2026,1471,XL,For 00-03 XL883C,XL883C,2000,2003,,clutch,black_vinyl,0652-1390,06521390,38663-00,"52 3/4""","23 9/16""","2 9/16""",,2330,"High-Efficiency Black Vinyl Clutch Cable - 52-3/4""",no
1027,fatbook_2026,1471,XL,For 09-22 XL883N,XL883N,2009,2022,,clutch,braided,0652-1476,06521476,38702-05,"57 1/4""","25 7/16""","2 13/16""",,14392,"High-Efficiency Braided Stainless Steel Clutch Cable - 57-1/4""",no
1028,fatbook_2026,1471,XL,For 09-22 XL883N,XL883N,2009,2022,,clutch,black_vinyl,0652-1421,06521421,38702-05,"57 1/4""","25 7/16""","2 13/16""",,18097,"High-Efficiency Black Vinyl Clutch Cable - 57-1/4""",no
1029,fatbook_2026,1471,XL,For 06-11 XL883R,XL883R,2006,2011,,clutch,braided,0652-1475,06521475,38699-04,"54 3/4""","23 9/16""","2 13/16""",,30221,"High-Efficiency Braided Stainless Steel Clutch Cable - 54-3/4""",no
1030,fatbook_2026,1471,XL,For 06-11 XL883R,XL883R,2006,2011,,clutch,black_vinyl,0652-1420,06521420,38699-04,"54 3/4""","23 9/16""","2 13/16""",,8099,"High-Efficiency Black Vinyl Clutch Cable - 54-3/4""",no
1031,fatbook_2026,1471,XL,For 02-03 XL883R,XL883R,2002,2003,,clutch,braided,0652-1445,06521445,38663-00,"52 3/4""","23 9/16""","2 9/16""",,18095,"High-Efficiency Braided Stainless Steel Clutch Cable - 52-3/4""",no
1032,fatbook_2026,1471,XL,For 02-03 XL883R,XL883R,2002,2003,,clutch,black_vinyl,0652-1390,06521390,38663-00,"52 3/4""","23 9/16""","2 9/16""",,2330,"High-Efficiency Black Vinyl Clutch Cable - 52-3/4""",no
1033,fatbook_2026,1471,XL,For 13-20 XL1200CB,XL1200CB,2013,2020,,clutch,black_vinyl,0652-1917,06521917,37000041,"63""","20 3/4""","2 13/16""",,30333,"High-Efficiency Black Vinyl Clutch Cable - 63""",no
1034,fatbook_2026,1471,XL,For 19-20 XL1200NS,XL1200NS,2019,2020,,clutch,black_vinyl,0652-1917,06521917,37000041,"63""","20 3/4""","2 13/16""",,30333,"High-Efficiency Black Vinyl Clutch Cable - 63""",no
1035,fatbook_2026,1471,XL,For 19-20 XL1200XS,XL1200XS,2019,2020,,clutch,braided,0652-1476,06521476,38702-05,"57 1/4""","25 7/16""","2 13/16""",,14392,"High-Efficiency Braided Stainless Steel Clutch Cable - 57-1/4""",no
1036,fatbook_2026,1471,XL,For 19-20 XL1200XS,XL1200XS,2019,2020,,clutch,black_vinyl,0652-1421,06521421,38702-05,"57 1/4""","25 7/16""","2 13/16""",,18097,"High-Efficiency Black Vinyl Clutch Cable - 57-1/4""",no
1037,fatbook_2026,1471,XL,For 11-17 XL1200CP,XL1200CP,2011,2017,,clutch,black_vinyl,0652-1917,06521917,37000041,"63""","20 3/4""","2 13/16""",,30333,"High-Efficiency Black Vinyl Clutch Cable - 63""",no
1038,fatbook_2026,1471,XL,For 13-17 XL1200V,XL1200V,2013,2017,,clutch,black_vinyl,0652-1917,06521917,37000041,"63""","20 3/4""","2 13/16""",,30333,"High-Efficiency Black Vinyl Clutch Cable - 63""",no
1039,fatbook_2026,1471,XL,For 04-20 XL1200C w/ OEM pullbacks,XL1200C w/ OEM pullbacks,2004,2020,,clutch,braided,0652-1475,06521475,38699-04,"54 3/4""","23 9/16""","2 13/16""",,30221,"High-Efficiency Braided Stainless Steel Clutch Cable - 54-3/4""",no
1040,fatbook_2026,1471,XL,For 04-20 XL1200C w/ OEM pullbacks,XL1200C w/ OEM pullbacks,2004,2020,,clutch,black_vinyl,0652-1420,06521420,38699-04,"54 3/4""","23 9/16""","2 13/16""",,8099,"High-Efficiency Black Vinyl Clutch Cable - 54-3/4""",no
1041,fatbook_2026,1471,XL,For 00-03 XL1200C,XL1200C,2000,2003,,clutch,braided,0652-1445,06521445,38663-00,"52 3/4""","23 9/16""","2 9/16""",,18095,"High-Efficiency Braided Stainless Steel Clutch Cable - 52-3/4""",no
1042,fatbook_2026,1471,XL,For 00-03 XL1200C,XL1200C,2000,2003,,clutch,black_vinyl,0652-1390,06521390,38663-00,"52 3/4""","23 9/16""","2 9/16""",,2330,"High-Efficiency Black Vinyl Clutch Cable - 52-3/4""",no
1043,fatbook_2026,1471,XL,For 07-12 XL1200N,XL1200N,2007,2012,,clutch,braided,0652-1475,06521475,38699-04,"54 3/4""","23 9/16""","2 13/16""",,30221,"High-Efficiency Braided Stainless Steel Clutch Cable - 54-3/4""",no
1044,fatbook_2026,1471,XL,For 07-12 XL1200N,XL1200N,2007,2012,,clutch,black_vinyl,0652-1420,06521420,38699-04,"54 3/4""","23 9/16""","2 13/16""",,8099,"High-Efficiency Black Vinyl Clutch Cable - 54-3/4""",no
1045,fatbook_2026,1471,XL,For 04-09 XL1200R,XL1200R,2004,2009,,clutch,braided,0652-1475,06521475,38699-04,"54 3/4""","23 9/16""","2 13/16""",,30221,"High-Efficiency Braided Stainless Steel Clutch Cable - 54-3/4""",no
1046,fatbook_2026,1471,XL,For 04-09 XL1200R,XL1200R,2004,2009,,clutch,black_vinyl,0652-1420,06521420,38699-04,"54 3/4""","23 9/16""","2 13/16""",,8099,"High-Efficiency Black Vinyl Clutch Cable - 54-3/4""",no
1047,fatbook_2026,1471,XL,For 96-03 XL1200S,XL1200S,1996,2003,,clutch,braided,0652-1445,06521445,38663-00,"52 3/4""","23 9/16""","2 9/16""",,18095,"High-Efficiency Braided Stainless Steel Clutch Cable - 52-3/4""",no
1048,fatbook_2026,1471,XL,For 96-03 XL1200S,XL1200S,1996,2003,,clutch,black_vinyl,0652-1390,06521390,38663-00,"52 3/4""","23 9/16""","2 9/16""",,2330,"High-Efficiency Black Vinyl Clutch Cable - 52-3/4""",no
1049,fatbook_2026,1471,XL,For 14-17 XL1200T,XL1200T,2014,2017,,clutch,braided,0652-1475,06521475,38699-04,"54 3/4""","23 9/16""","2 13/16""",,30221,"High-Efficiency Braided Stainless Steel Clutch Cable - 54-3/4""",no
1050,fatbook_2026,1471,XL,For 14-17 XL1200T,XL1200T,2014,2017,,clutch,black_vinyl,0652-1420,06521420,38699-04,"54 3/4""","23 9/16""","2 13/16""",,8099,"High-Efficiency Black Vinyl Clutch Cable - 54-3/4""",no
1051,fatbook_2026,1471,XL,For 10-22 XL1200X,XL1200X,2010,2022,,clutch,braided,0652-1475,06521475,38699-04,"54 3/4""","23 9/16""","2 13/16""",,30221,"High-Efficiency Braided Stainless Steel Clutch Cable - 54-3/4""",no
1052,fatbook_2026,1471,XL,For 10-22 XL1200X,XL1200X,2010,2022,,clutch,black_vinyl,0652-1420,06521420,38699-04,"54 3/4""","23 9/16""","2 13/16""",,8099,"High-Efficiency Black Vinyl Clutch Cable - 54-3/4""",no
1053,fatbook_2026,1471,XL,For 96-03 XLH883 Hugger,XLH883 Hugger,1996,2003,,clutch,braided,0652-1470,06521470,38662-00,"57 1/4""","20 1/2""","2 9/16""",,2782,"High-Efficiency Braided Stainless Steel Clutch Cable - 57-1/4""",no
1054,fatbook_2026,1471,XL,For 96-03 XLH883 Hugger,XLH883 Hugger,1996,2003,,clutch,black_vinyl,0652-1415,06521415,38662-00,"57 1/4""","20 1/2""","2 9/16""",,30146,"High-Efficiency Black Vinyl Clutch Cable - 57-1/4""",no
1055,fatbook_2026,1471,XL,For 99 XL883C,XL883C,1999,1999,,clutch,braided,0652-1470,06521470,38662-00,"57 1/4""","20 1/2""","2 9/16""",,2782,"High-Efficiency Braided Stainless Steel Clutch Cable - 57-1/4""",no
1056,fatbook_2026,1471,XL,For 99 XL883C,XL883C,1999,1999,,clutch,black_vinyl,0652-1415,06521415,38662-00,"57 1/4""","20 1/2""","2 9/16""",,30146,"High-Efficiency Black Vinyl Clutch Cable - 57-1/4""",no
1057,fatbook_2026,1471,XL,For 96-03 XLH1200,XLH1200,1996,2003,,clutch,braided,0652-1470,06521470,38662-00,"57 1/4""","20 1/2""","2 9/16""",,2782,"High-Efficiency Braided Stainless Steel Clutch Cable - 57-1/4""",no
1058,fatbook_2026,1471,XL,For 96-03 XLH1200,XLH1200,1996,2003,,clutch,black_vinyl,0652-1415,06521415,38662-00,"57 1/4""","20 1/2""","2 9/16""",,30146,"High-Efficiency Black Vinyl Clutch Cable - 57-1/4""",no
1059,fatbook_2026,1471,XL,For 96-99 XL1200C,XL1200C,1996,1999,,clutch,braided,0652-1470,06521470,38620-96,"57 1/4""","20 1/2""","2 9/16""",,2782,"High-Efficiency Braided Stainless Steel Clutch Cable - 57-1/4""",no
